7.308781907032909,4.100808114922017,2.077148413097171,groupB,
5.833538570984111,0.42298334192438114,7.6167469290199925,groupA,
1.3976268290375116,6.949479796024919,8.052277714737137,groupB,
2.750299495716141,0.7538779891363978,6.105915393993295,groupA,
2.0491354575856158,6.233638106316658,1.8470709027794863,groupB,
1.2657499274364126,1.3020870455245015,2.0627588621558104,groupA,
8.89908751655377,0.3832689331927541,5.923792438629388,groupB,
3.409149871417868,2.6578956084625736,1.1667030198550488,groupA,
3.0809291520847983,7.173224016222269,9.624145927337464,groupB,
3.589945908285502,2.4247833414305022,8.011570655624329,groupA,
5.878158289013334,7.891906578350958,6.9900662243448055,groupB,
0.9014655892705203,4.37422687374017,3.2078443480671073,groupA,
6.311898883115249,2.079779790426225,8.803572849070424,groupB,
2.6590316146240056,0.6344924296656074,5.908697996753509,groupA,
6.79935420191025,2.8000161578266605,6.039836876835673,groupB,
3.3865529093816504,2.9912625107055835,0.8425210509432035,groupA,
7.638204881746642,4.2770008141825855,9.991834307905936,groupB,
0.0835172996654876,5.463739748985185,8.355200336349425,groupA,
8.805986697893163,6.3040144078499125,9.288937133245545,groupB,
2.5596265129217874,2.4133557316110443,4.242532408562106,groupA,
3.786228753606087,7.866092457818081,7.127521677660935,groupB,
0.6278664981963544,5.472240204409619,0.7540757602088,groupA,
3.226691910455337,5.127188233824031,4.786758722065944,groupB,
0.41043133017368283,4.496849096485467,2.678978546190441,groupA,
7.190756853468042,7.77950272380208,2.88100716049866,groupB,
0.3589487448776152,3.76426323060411,3.924704748951078,groupA,
7.76990965679351,2.4227614275862077,1.7570195450010273,groupB,
0.5157535357369902,0.9932129480311946,6.798073356207139,groupA,
6.6978526348207845,0.7436137629811046,6.09141081433683,groupB,
2.0537717980348322,3.94702407234907,3.3793499461756826,groupA,
8.098898289838598,5.149291408485576,3.4898138772155587,groupB,
5.700888052638675,0.3987990049932011,3.6019312959700533,groupA,
2.0878161844762944,9.451020901929118,0.2757389059275095,groupB,
1.4435450672629846,5.405350747522654,5.086434813560535,groupA,
8.337721028642607,2.5571629146356956,6.405704810942022,groupB,
1.5886449518476242,3.6067388149176107,4.670056718534203,groupA,
5.105833271180019,7.42931210503477,0.5687004880600954,groupB,
3.4593908687341477,1.149572801347395,7.934889476789529,groupA,
4.124412921387338,5.292556661639499,6.3305068663057105,groupB,
3.102072663046397,2.678981699335845,3.060861386229672,groupA,
8.898258680169368,0.2766263063480445,6.119490836114814,groupB,
1.0881072383821788,3.4364251200436815,0.26142098787367285,groupA,
5.305308440713138,9.129808145875817,9.436928852902403,groupB,
1.9848644347406785,0.3206290081655272,3.74639742568887,groupA,
2.6773494080453997,7.4643553873209845,6.938043761132161,groupB,
4.072296814166157,2.7138687086296676,0.8841041086713675,groupA,
8.048523294811545,8.496382077676982,0.9396175877193202,groupB,
